Order_ID,Order_Date,Item_Name,Quantity,Total products,prepared by,served_by
6363,31/10/2020 18:50,Bombay Aloo,1,5,hong wu,kevin
6363,31/10/2020 18:50,Chicken Chaat (Main),1,5,hong wu,peter
6364,31/10/2020 18:54,Garlic Naan,2,5,hong wu,peter
6364,31/10/2020 18:54,Onion Bhaji,2,5,ram,kevin
6364,31/10/2020 18:54,Mushroom Rice,2,5,ram,kevin
6364,31/10/2020 18:54,Korma,2,5,hong wu,kevin
6364,31/10/2020 18:54,Prawn Karahi,1,5,ram,kevin
6365,31/10/2020 19:01,Garlic Naan,1,4,ram,kevin
6365,31/10/2020 19:01,Pilau Rice,1,4,hong wu,peter
6365,31/10/2020 19:01,Chicken Pakora,1,4,ram,kevin
6365,31/10/2020 19:01,Butter Chicken,1,4,ram,peter
6366,31/10/2020 19:36,Mango Chutney,1,7,hong wu,peter
6366,31/10/2020 19:36,Onion Chutney,1,7,ram,peter
6366,31/10/2020 19:36,Plain Papadum,2,7,hong wu,kevin
6366,31/10/2020 19:36,Green Salad,1,7,ram,kevin
6366,31/10/2020 19:36,Peshwari Naan,1,7,hong wu,peter
6366,31/10/2020 19:36,Onion Bhaji,1,7,ram,peter
6366,31/10/2020 19:36,Butter Chicken,1,7,hong wu,peter
6367,31/10/2020 19:41,Keema Naan,1,8,ram,kevin
6367,31/10/2020 19:41,Garlic Naan,1,8,hong wu,kevin
6367,31/10/2020 19:41,Saag Rice,1,8,hong wu,kevin
6367,31/10/2020 19:41,Onion Bhaji,1,8,ram,kevin
6367,31/10/2020 19:41,Saag Paneer,1,8,ram,peter
6367,31/10/2020 19:41,Chicken Rezala,1,8,ram,peter
6367,31/10/2020 19:41,Chicken Tikka Karahi,1,8,ram,peter
6367,31/10/2020 19:41,Lamb Tikka Balti,1,8,ram,kevin
6368,31/10/2020 19:48,Naan,3,3,hong wu,kevin
6368,31/10/2020 19:48,Pilau Rice,2,3,hong wu,kevin
6368,31/10/2020 19:48,Korma,2,3,hong wu,peter
6369,31/10/2020 21:20,Mint Sauce,1,6,hong wu,peter
6369,31/10/2020 21:20,Plain Papadum,2,6,hong wu,kevin
6369,31/10/2020 21:20,Mixed Raita,1,6,ram,kevin
6369,31/10/2020 21:20,Green Salad,1,6,ram,peter
6369,31/10/2020 21:20,Lamb Chops,1,6,hong wu,peter
6369,31/10/2020 21:20,Chicken Biryani,1,6,hong wu,peter
6371,1/11/20 17:45,Red Sauce,1,4,ram,peter
6371,1/11/20 17:45,Chapati,1,4,hong wu,kevin
6371,1/11/20 17:45,Pilau Rice,1,4,hong wu,peter
6371,1/11/20 17:45,Saag Aloo,1,4,hong wu,peter
6372,1/11/20 18:12,Mango Chutney,1,5,ram,peter
6372,1/11/20 18:12,Plain Papadum,2,5,hong wu,peter
6372,1/11/20 18:12,Naan,1,5,ram,kevin
6372,1/11/20 18:12,Stuffed Paratha,1,5,hong wu,kevin
6372,1/11/20 18:12,Grapes Special,1,5,ram,kevin
6373,1/11/20 18:54,Keema Naan,1,9,ram,kevin
6373,1/11/20 18:54,Stuffed Paratha,1,9,hong wu,peter
6373,1/11/20 18:54,Aloo Chaat,1,9,hong wu,kevin
6373,1/11/20 18:54,Royal Paneer,1,9,hong wu,peter
6373,1/11/20 18:54,Aloo Brinjal,1,9,ram,kevin
6373,1/11/20 18:54,Vegetable Masala,1,9,hong wu,peter
6373,1/11/20 18:54,Grapes Special,1,9,ram,kevin
6373,1/11/20 18:54,Butter Chicken,2,9,hong wu,peter
6373,1/11/20 18:54,Lamb Karahi,1,9,ram,kevin
6374,1/11/20 18:58,Keema Naan,2,7,hong wu,peter
6374,1/11/20 18:58,Onion Bhaji,1,7,ram,peter
6374,1/11/20 18:58,Meat Samosa,1,7,ram,peter
6374,1/11/20 18:58,French Fries,1,7,ram,peter
6374,1/11/20 18:58,Special Fried Rice,1,7,ram,kevin
6374,1/11/20 18:58,Bhuna,1,7,hong wu,kevin
6374,1/11/20 18:58,Bhuna,1,7,ram,peter
6375,1/11/20 19:32,Onion Chutney,1,10,hong wu,kevin
6375,1/11/20 19:32,Mint Sauce,1,10,hong wu,kevin
6375,1/11/20 19:32,Red Sauce,1,10,ram,peter
6375,1/11/20 19:32,Plain Papadum,1,10,ram,peter
6375,1/11/20 19:32,Spicy Papadum,1,10,ram,peter
6375,1/11/20 19:32,Naan,1,10,hong wu,kevin
6375,1/11/20 19:32,Pilau Rice,1,10,hong wu,kevin
6375,1/11/20 19:32,Mini Bhaji,1,10,ram,peter
6375,1/11/20 19:32,Bombay Aloo,1,10,ram,peter
6375,1/11/20 19:32,Korma,1,10,ram,peter
6376,1/11/20 20:08,Chicken Chilli Masala,1,2,ram,peter
6376,1/11/20 20:08,Lamb Tikka Jalfrezi,1,2,ram,peter
6377,1/11/20 21:01,Naan,1,4,ram,peter
6377,1/11/20 21:01,Coke 1.5 ltr,1,4,ram,peter
6377,1/11/20 21:01,Bombay Aloo,1,4,hong wu,peter
6377,1/11/20 21:01,Chicken Chaat (Main),1,4,ram,kevin
6378,2/11/20 17:36,Plain Papadum,2,4,hong wu,peter
6378,2/11/20 17:36,Garlic Naan,2,4,hong wu,kevin
6378,2/11/20 17:36,Butter Chicken,1,4,ram,kevin
6378,2/11/20 17:36,Chicken Tikka Biryani,1,4,ram,peter
6379,2/11/20 18:13,Mango Chutney,1,5,hong wu,peter
6379,2/11/20 18:13,Pilau Rice,1,5,ram,kevin
6379,2/11/20 18:13,Peshwari Naan,1,5,ram,peter
6379,2/11/20 18:13,Mixed Starter,1,5,ram,peter
6379,2/11/20 18:13,Madras,1,5,hong wu,peter
6380,2/11/20 19:11,Naan,2,5,ram,kevin
6380,2/11/20 19:11,Pilau Rice,2,5,ram,peter
6380,2/11/20 19:11,Tandoori Chicken,2,5,ram,peter
6380,2/11/20 19:11,Madras,1,5,ram,peter
6380,2/11/20 19:11,Butter Chicken,1,5,hong wu,peter
6381,2/11/20 20:02,Peshwari Naan,1,4,hong wu,peter
6381,2/11/20 20:02,Saag Aloo,1,4,hong wu,peter
6381,2/11/20 20:02,Jeera Chicken,1,4,hong wu,kevin
6381,2/11/20 20:02,Chicken Tikka Biryani,1,4,ram,peter
6382,2/11/20 20:27,Pilau Rice,1,3,ram,kevin
6382,2/11/20 20:27,Bombay Aloo,1,3,hong wu,peter
6382,2/11/20 20:27,Chicken Tikka Balti,1,3,hong wu,kevin
6384,3/11/20 16:20,Keema Naan,1,5,hong wu,peter
6384,3/11/20 16:20,Mushroom Rice,2,5,hong wu,kevin
6384,3/11/20 16:20,Saag Paneer,1,5,hong wu,kevin
6384,3/11/20 16:20,Chicken Tikka Pasanda,1,5,ram,peter
6384,3/11/20 16:20,Chicken Balti,1,5,hong wu,peter
6385,3/11/20 16:40,Mango Chutney,1,7,ram,kevin
6385,3/11/20 16:40,Mint Sauce,1,7,ram,peter
6385,3/11/20 16:40,Plain Papadum,3,7,ram,kevin
6385,3/11/20 16:40,Naan,1,7,hong wu,peter
6385,3/11/20 16:40,Pilau Rice,2,7,ram,kevin
6385,3/11/20 16:40,Mini Bhaji,1,7,hong wu,kevin
6385,3/11/20 16:40,Korma,2,7,hong wu,peter
6386,3/11/20 18:20,Plain Papadum,2,5,hong wu,kevin
6386,3/11/20 18:20,Naan,1,5,hong wu,peter
6386,3/11/20 18:20,Pilau Rice,1,5,hong wu,kevin
6386,3/11/20 18:20,Coke 1.5 ltr,1,5,ram,kevin
6386,3/11/20 18:20,Korma,1,5,ram,kevin
6387,3/11/20 18:58,Mango Chutney,1,5,ram,kevin
6387,3/11/20 18:58,Plain Papadum,1,5,ram,peter
6387,3/11/20 18:58,Naan,1,5,ram,kevin
6387,3/11/20 18:58,Bombay Aloo,1,5,hong wu,kevin
6387,3/11/20 18:58,Chicken Chaat (Main),1,5,ram,kevin
6388,3/11/20 19:10,Mango Chutney,1,11,ram,peter
6388,3/11/20 19:10,Onion Chutney,1,11,hong wu,kevin
6388,3/11/20 19:10,Mint Sauce,1,11,ram,peter
6388,3/11/20 19:10,Plain Papadum,5,11,hong wu,kevin
6388,3/11/20 19:10,Naan,1,11,ram,peter
6388,3/11/20 19:10,Pilau Rice,1,11,ram,peter
6388,3/11/20 19:10,Mini Bhaji,1,11,ram,peter
6388,3/11/20 19:10,Vegetable Samosa,1,11,ram,kevin
6388,3/11/20 19:10,Saag Aloo,1,11,ram,peter
6388,3/11/20 19:10,Madras,1,11,ram,peter
6388,3/11/20 19:10,Chicken Tikka Masala,1,11,hong wu,peter
6389,3/11/20 19:29,Mango Chutney,2,13,hong wu,peter
6389,3/11/20 19:29,Mint Sauce,2,13,ram,kevin
6389,3/11/20 19:29,Plain Papadum,6,13,hong wu,kevin
6389,3/11/20 19:29,Naan,2,13,ram,peter
6389,3/11/20 19:29,Garlic Naan,1,13,ram,kevin
6389,3/11/20 19:29,Pilau Rice,2,13,ram,peter
6389,3/11/20 19:29,Vegetable Samosa,1,13,ram,peter
6389,3/11/20 19:29,Meat Samosa,3,13,hong wu,peter
6389,3/11/20 19:29,Chicken Tikka,1,13,ram,peter
6389,3/11/20 19:29,Saag Paneer,1,13,hong wu,kevin
6389,3/11/20 19:29,Madras,1,13,hong wu,kevin
6389,3/11/20 19:29,Chicken Tikka Masala,1,13,ram,kevin
6389,3/11/20 19:29,Chicken Tikka Biryani,1,13,hong wu,peter
6390,3/11/20 20:27,Mango Chutney,1,9,ram,peter
6390,3/11/20 20:27,Plain Papadum,3,9,ram,kevin
6390,3/11/20 20:27,Spicy Papadum,1,9,hong wu,kevin
6390,3/11/20 20:27,Naan,1,9,ram,kevin
6390,3/11/20 20:27,Keema Naan,1,9,hong wu,kevin
6390,3/11/20 20:27,Vindaloo Sauce,1,9,hong wu,kevin
6390,3/11/20 20:27,Mushroom Rice,1,9,hong wu,peter
6390,3/11/20 20:27,Saag Aloo,1,9,hong wu,kevin
6390,3/11/20 20:27,Vindaloo,1,9,hong wu,peter
6391,4/11/20 12:28,Garlic Naan,1,4,hong wu,kevin
6391,4/11/20 12:28,Vegetable Samosa,1,4,ram,peter
6391,4/11/20 12:28,Meat Samosa,1,4,hong wu,kevin
6393,4/11/20 17:12,Garlic Naan,1,5,hong wu,kevin
6393,4/11/20 17:12,Pilau Rice,1,5,hong wu,peter
6393,4/11/20 17:12,Lamb Chops,1,5,hong wu,peter
6393,4/11/20 17:12,King Prawn Puree,1,5,ram,kevin
6393,4/11/20 17:12,Madras,1,5,hong wu,peter
6395,4/11/20 17:27,Chapati,8,3,hong wu,peter
6395,4/11/20 17:27,Vindaloo,1,3,hong wu,peter
6395,4/11/20 17:27,King Prawn Karahi,1,3,hong wu,peter
6396,4/11/20 17:28,Mango Chutney,1,10,ram,kevin
6396,4/11/20 17:28,Mint Sauce,1,10,hong wu,kevin
6396,4/11/20 17:28,Plain Papadum,5,10,hong wu,peter
6396,4/11/20 17:28,Naan,2,10,hong wu,kevin
6396,4/11/20 17:28,Pilau Rice,2,10,hong wu,kevin
6396,4/11/20 17:28,Vegetable Samosa,1,10,ram,kevin
6396,4/11/20 17:28,Stuffed Paratha,1,10,ram,kevin
6396,4/11/20 17:28,Saag Aloo,1,10,hong wu,kevin
6396,4/11/20 17:28,Lamb Tikka Masala,1,10,hong wu,kevin
6396,4/11/20 17:28,Butter Chicken,1,10,ram,peter
6397,4/11/20 17:31,Mango Chutney,1,10,hong wu,peter
6397,4/11/20 17:31,Mint Sauce,1,10,hong wu,peter
6397,4/11/20 17:31,Plain Papadum,5,10,hong wu,peter
6397,4/11/20 17:31,Naan,2,10,hong wu,kevin
6397,4/11/20 17:31,Pilau Rice,2,10,hong wu,peter
6397,4/11/20 17:31,Vegetable Samosa,1,10,hong wu,kevin
6397,4/11/20 17:31,Stuffed Paratha,1,10,hong wu,kevin
6397,4/11/20 17:31,Saag Aloo,1,10,hong wu,peter
6397,4/11/20 17:31,Lamb Tikka Masala,1,10,hong wu,kevin
6397,4/11/20 17:31,Butter Chicken,1,10,hong wu,peter
6398,4/11/20 17:50,Plain Papadum,1,5,hong wu,peter
6398,4/11/20 17:50,Naan,1,5,ram,kevin
6398,4/11/20 17:50,Mixed Raita,1,5,ram,kevin
6398,4/11/20 17:50,Crispy Aloo,1,5,ram,peter
6398,4/11/20 17:50,Chicken Biryani,1,5,ram,peter
6399,4/11/20 18:04,Mango Chutney,1,8,ram,kevin
6399,4/11/20 18:04,Red Sauce,1,8,ram,kevin
6399,4/11/20 18:04,Plain Papadum,3,8,hong wu,kevin
6399,4/11/20 18:04,Special Fried Rice,4,8,hong wu,peter
6399,4/11/20 18:04,Madras,1,8,hong wu,kevin
6399,4/11/20 18:04,Chicken Tikka Masala,1,8,ram,peter
6399,4/11/20 18:04,Methi,1,8,ram,peter
6399,4/11/20 18:04,Curry,1,8,ram,peter
6400,4/11/20 18:32,Plain Papadum,4,8,ram,kevin
6400,4/11/20 18:32,Naan,1,8,ram,kevin
6400,4/11/20 18:32,Pilau Rice,3,8,ram,peter
6400,4/11/20 18:32,Plain Rice,1,8,hong wu,peter
6400,4/11/20 18:32,Prawn Puree,1,8,hong wu,kevin
6400,4/11/20 18:32,Korma,2,8,hong wu,kevin
6400,4/11/20 18:32,Dhansak,1,8,ram,peter
6400,4/11/20 18:32,Dupiaza,1,8,ram,peter
6401,4/11/20 18:48,Plain Papadum,2,4,ram,peter
6401,4/11/20 18:48,Garlic Naan,1,4,hong wu,kevin
6401,4/11/20 18:48,Methi,1,4,ram,kevin
6401,4/11/20 18:48,Garlic Tikka Chilli Masala,1,4,hong wu,peter
6402,4/11/20 18:52,Paratha,1,6,ram,kevin
6402,4/11/20 18:52,Keema Naan,1,6,hong wu,peter
6402,4/11/20 18:52,Mushroom Rice,1,6,ram,peter
6402,4/11/20 18:52,Aloo Gobi,1,6,hong wu,peter
6402,4/11/20 18:52,Curry,1,6,ram,peter
6402,4/11/20 18:52,Jeera Chicken,1,6,hong wu,kevin
6403,4/11/20 18:57,Peshwari Naan,1,6,ram,peter
6403,4/11/20 18:57,Plain Rice,1,6,hong wu,peter
6403,4/11/20 18:57,Chicken Tikka,1,6,hong wu,kevin
6403,4/11/20 18:57,Saag Paneer,1,6,ram,kevin
6403,4/11/20 18:57,Vegetable Curry,1,6,ram,peter
6403,4/11/20 18:57,Chicken Tikka (Main),1,6,hong wu,peter
6404,4/11/20 19:07,Lime Pickle,1,10,ram,kevin
6404,4/11/20 19:07,Mint Sauce,1,10,ram,kevin
6404,4/11/20 19:07,Kulcha Naan,1,10,hong wu,kevin
6404,4/11/20 19:07,Plain Rice,1,10,hong wu,peter
6404,4/11/20 19:07,Sheek Kehab,1,10,hong wu,kevin
6404,4/11/20 19:07,Royal Paneer,1,10,hong wu,peter
6404,4/11/20 19:07,Aloo Gobi,1,10,hong wu,peter
6404,4/11/20 19:07,Lamb Chops,1,10,ram,peter
6404,4/11/20 19:07,Korma,1,10,hong wu,kevin
6404,4/11/20 19:07,Lamb Chilli Masala,1,10,ram,peter
6405,4/11/20 19:16,Naan,1,9,hong wu,kevin
6405,4/11/20 19:16,Pilau Rice,1,9,hong wu,peter
6405,4/11/20 19:16,Onion Bhaji,1,9,hong wu,kevin
6405,4/11/20 19:16,Mushroom Rice,1,9,ram,kevin
6405,4/11/20 19:16,Bombay Aloo,1,9,ram,kevin
6405,4/11/20 19:16,Chicken Tikka Masala,1,9,ram,peter
6405,4/11/20 19:16,Dupiaza,1,9,hong wu,kevin
6405,4/11/20 19:16,Rogon,1,9,ram,peter
6405,4/11/20 19:16,Chicken Shashlick,1,9,ram,kevin
6406,4/11/20 19:17,Mango Chutney,1,8,hong wu,peter
6406,4/11/20 19:17,Onion Chutney,1,8,hong wu,kevin
6406,4/11/20 19:17,Plain Papadum,2,8,hong wu,kevin
6406,4/11/20 19:17,Mini Bhaji,1,8,ram,peter
6406,4/11/20 19:17,Garlic Chicken Rice,1,8,ram,peter
6406,4/11/20 19:17,Prawn Puree,1,8,hong wu,peter
6406,4/11/20 19:17,Chicken Shashlick,1,8,ram,peter
6406,4/11/20 19:17,Chicken Balti,1,8,ram,peter
6407,4/11/20 19:19,Mango Chutney,1,13,hong wu,kevin
6407,4/11/20 19:19,Onion Chutney,1,13,ram,kevin
6407,4/11/20 19:19,Mint Sauce,1,13,hong wu,peter
6407,4/11/20 19:19,Plain Papadum,8,13,ram,peter
6407,4/11/20 19:19,Pilau Rice,1,13,ram,peter
6407,4/11/20 19:19,Onion Bhaji,1,13,hong wu,peter
6407,4/11/20 19:19,Korma Sauce,1,13,hong wu,kevin
6407,4/11/20 19:19,Saag Aloo,1,13,hong wu,peter
6407,4/11/20 19:19,Mushroom Bhajee,1,13,hong wu,peter
6407,4/11/20 19:19,Vegetable Curry,1,13,ram,peter
6407,4/11/20 19:19,Chicken Tikka Masala,1,13,ram,kevin
6407,4/11/20 19:19,Tandoori King Prawn Garlic,1,13,ram,peter
6407,4/11/20 19:19,King Prawn Biryani,1,13,ram,peter
6408,4/11/20 19:22,Mint Sauce,1,5,ram,peter
6408,4/11/20 19:22,Plain Papadum,2,5,ram,peter
6408,4/11/20 19:22,Keema Naan,1,5,ram,kevin
6408,4/11/20 19:22,French Fries,1,5,hong wu,kevin
6408,4/11/20 19:22,Chicken Tikka Pasanda,1,5,hong wu,kevin
6409,4/11/20 19:26,Pilau Rice,1,6,ram,kevin
6409,4/11/20 19:26,Meat Samosa,1,6,ram,peter
6409,4/11/20 19:26,Bombay Aloo,1,6,ram,peter
6409,4/11/20 19:26,Vegetable Curry,1,6,ram,kevin
6409,4/11/20 19:26,Lamb Tikka Jalfrezi,1,6,ram,kevin
6409,4/11/20 19:26,Tandoori Mixed Grill,1,6,ram,peter
6410,4/11/20 19:29,Mixed Raita,1,5,ram,kevin
6410,4/11/20 19:29,Kulcha Naan,2,5,hong wu,kevin
6410,4/11/20 19:29,Saag Paneer,1,5,hong wu,peter
6410,4/11/20 19:29,Tarka Dall,1,5,hong wu,kevin
6410,4/11/20 19:29,Chana Masala,1,5,hong wu,peter
6411,4/11/20 19:35,Naan,1,7,ram,peter
6411,4/11/20 19:35,Garlic Naan,1,7,hong wu,peter
6411,4/11/20 19:35,Keema Naan,1,7,hong wu,peter
6411,4/11/20 19:35,Curry,1,7,ram,kevin
6411,4/11/20 19:35,Korma,1,7,hong wu,peter
6411,4/11/20 19:35,Persian Chicken Biryani,1,7,hong wu,kevin
6411,4/11/20 19:35,Tandoori Mixed Grill,1,7,ram,kevin
6412,4/11/20 19:34,Naan,1,4,hong wu,kevin
6412,4/11/20 19:34,Mushroom Rice,1,4,ram,kevin
6412,4/11/20 19:34,Aloo Gobi,1,4,hong wu,peter
6412,4/11/20 19:34,Madras,1,4,ram,peter
6413,4/11/20 19:55,Mango Chutney,1,6,hong wu,peter
6413,4/11/20 19:55,Lime Pickle,1,6,hong wu,kevin
6413,4/11/20 19:55,Plain Papadum,4,6,ram,peter
6413,4/11/20 19:55,Naan,1,6,ram,kevin
6413,4/11/20 19:55,Pilau Rice,1,6,ram,peter
6413,4/11/20 19:55,Madras,1,6,hong wu,kevin
6414,4/11/20 19:56,Plain Rice,1,7,ram,peter
6414,4/11/20 19:56,Saag Rice,1,7,hong wu,kevin
6414,4/11/20 19:56,Mushroom Rice,1,7,hong wu,peter
6414,4/11/20 19:56,Brinjal Bhajee,1,7,hong wu,kevin
6414,4/11/20 19:56,Bhindi Bhajee,1,7,ram,peter
6414,4/11/20 19:56,Korma,1,7,ram,kevin
6414,4/11/20 19:56,Bhuna,1,7,hong wu,peter
6415,4/11/20 20:03,Garlic Naan,1,6,hong wu,peter
6415,4/11/20 20:03,Mushroom Rice,2,6,hong wu,peter
6415,4/11/20 20:03,Saag Aloo,1,6,ram,kevin
6415,4/11/20 20:03,Chicken Tikka Masala,1,6,hong wu,kevin
6415,4/11/20 20:03,Korma,1,6,ram,kevin
6415,4/11/20 20:03,Lamb Tikka Masala,1,6,hong wu,peter
6416,4/11/20 20:05,Naan,5,8,ram,kevin
6416,4/11/20 20:05,Mixed Raita,1,8,hong wu,kevin
6416,4/11/20 20:05,Saag Paneer,1,8,hong wu,peter
6416,4/11/20 20:05,Tarka Dall,1,8,ram,peter
6416,4/11/20 20:05,Chicken Tikka Jalfrezi,1,8,hong wu,peter
6416,4/11/20 20:05,Korma,1,8,ram,kevin
6416,4/11/20 20:05,Lamb Balti,1,8,hong wu,kevin
6416,4/11/20 20:05,Chicken Tikka Biryani,1,8,hong wu,peter
6417,4/11/20 20:08,Naan,5,9,hong wu,peter
6417,4/11/20 20:08,Keema Naan,1,9,hong wu,peter
6417,4/11/20 20:08,Mixed Raita,1,9,ram,kevin
6417,4/11/20 20:08,Saag Paneer,1,9,hong wu,kevin
6417,4/11/20 20:08,Tarka Dall,1,9,ram,peter
6417,4/11/20 20:08,Chicken Tikka Jalfrezi,1,9,hong wu,kevin
6417,4/11/20 20:08,Korma,1,9,ram,kevin
6417,4/11/20 20:08,Chicken Tikka Biryani,1,9,hong wu,peter
6417,4/11/20 20:08,Lamb Tikka Balti,1,9,hong wu,kevin
6418,4/11/20 20:43,Keema Naan,1,2,hong wu,peter
6418,4/11/20 20:43,Vindaloo,1,2,ram,kevin
6419,4/11/20 20:55,Naan,1,4,ram,peter
6419,4/11/20 20:55,Plain Rice,1,4,hong wu,peter
6419,4/11/20 20:55,Bombay Aloo,1,4,hong wu,kevin
6419,4/11/20 20:55,Madras,1,4,hong wu,peter
6420,4/11/20 21:18,Garlic Naan,2,7,hong wu,peter
6420,4/11/20 21:18,Prawn Puree,1,7,hong wu,kevin
6420,4/11/20 21:18,Royal Paneer,1,7,hong wu,kevin
6420,4/11/20 21:18,King Prawn Butterfly,1,7,ram,kevin
6420,4/11/20 21:18,Saag Aloo,1,7,ram,peter
6420,4/11/20 21:18,Garlic Chicken,1,7,hong wu,peter
6420,4/11/20 21:18,Tandoori King Prawn Masala,1,7,hong wu,peter
6421,4/11/20 21:58,Naan,1,4,hong wu,peter
6421,4/11/20 21:58,Pilau Rice,1,4,hong wu,kevin
6421,4/11/20 21:58,Madras,1,4,ram,kevin
6421,4/11/20 21:58,Curry,1,4,ram,peter
6422,5/11/20 13:55,Lime Pickle,1,3,ram,kevin
6422,5/11/20 13:55,Tandoori Roti,1,3,ram,kevin
6422,5/11/20 13:55,Bangon Hari Mirch,1,3,hong wu,peter
6423,5/11/20 15:41,Naan,1,8,ram,peter
6423,5/11/20 15:41,Pilau Rice,1,8,hong wu,kevin
6423,5/11/20 15:41,Keema Naan,1,8,ram,kevin
6423,5/11/20 15:41,Mushroom Rice,1,8,hong wu,peter
6423,5/11/20 15:41,Onion Bhaji,2,8,hong wu,peter
6423,5/11/20 15:41,Meat Samosa,2,8,hong wu,peter
6423,5/11/20 15:41,Saag Aloo,1,8,hong wu,kevin
6423,5/11/20 15:41,Butter Chicken,2,8,hong wu,kevin
6424,5/11/20 16:43,Kulcha Naan,1,5,ram,peter
6424,5/11/20 16:43,Mushroom Rice,2,5,hong wu,peter
6424,5/11/20 16:43,Madras,1,5,ram,peter
6424,5/11/20 16:43,Mushroom,1,5,ram,kevin
6424,5/11/20 16:43,Pathia,1,5,hong wu,peter
6425,5/11/20 17:36,Mango Chutney,1,10,hong wu,peter
6425,5/11/20 17:36,Mint Sauce,1,10,hong wu,peter
6425,5/11/20 17:36,Plain Papadum,1,10,ram,peter
6425,5/11/20 17:36,Garlic Naan,1,10,hong wu,kevin
6425,5/11/20 17:36,Mini Bhaji,1,10,hong wu,peter
6425,5/11/20 17:36,Mushroom Rice,1,10,ram,kevin
6425,5/11/20 17:36,Chicken Tikka,2,10,hong wu,peter
6425,5/11/20 17:36,Korma Sauce,1,10,ram,peter
6425,5/11/20 17:36,Prawn Puree,1,10,ram,kevin
6425,5/11/20 17:36,Bombay Aloo,1,10,ram,peter
6426,5/11/20 17:40,Naan,2,4,ram,peter
6426,5/11/20 17:40,Pilau Rice,1,4,ram,kevin
6426,5/11/20 17:40,Saag Aloo,1,4,hong wu,peter
6426,5/11/20 17:40,Korma,1,4,ram,kevin
6427,5/11/20 17:52,Mini Bhaji,1,6,ram,peter
6427,5/11/20 17:52,Keema Rice,1,6,ram,peter
6427,5/11/20 17:52,Chicken Tikka,1,6,hong wu,kevin
6427,5/11/20 17:52,Bombay Aloo,1,6,hong wu,peter
6427,5/11/20 17:52,Saag Bhajee,1,6,ram,peter
6427,5/11/20 17:52,Chicken Tikka Masala,1,6,hong wu,kevin
6428,5/11/20 17:53,Garlic Naan,1,5,hong wu,kevin
6428,5/11/20 17:53,Mini Bhaji,1,5,ram,peter
6428,5/11/20 17:53,Saag Bhajee,1,5,hong wu,peter
6428,5/11/20 17:53,Tarka Dall,1,5,ram,peter
6428,5/11/20 17:53,Tandoori Mixed Grill,1,5,ram,peter
6429,5/11/20 17:59,Garlic Naan,1,11,ram,kevin
6429,5/11/20 17:59,Keema Naan,1,11,ram,peter
6429,5/11/20 17:59,Pilau Rice,2,11,ram,kevin
6429,5/11/20 17:59,Onion Bhaji,1,11,ram,peter
6429,5/11/20 17:59,Mushroom Rice,1,11,ram,kevin
6429,5/11/20 17:59,Chicken Tikka,1,11,ram,kevin
6429,5/11/20 17:59,Prawn Puree,1,11,hong wu,peter
6429,5/11/20 17:59,Bombay Aloo,1,11,hong wu,kevin
6429,5/11/20 17:59,Madras,1,11,hong wu,peter
6429,5/11/20 17:59,Curry,1,11,hong wu,kevin
6429,5/11/20 17:59,Korma,1,11,ram,peter
6430,5/11/20 18:10,Mango Chutney,1,7,hong wu,kevin
6430,5/11/20 18:10,Red Sauce,1,7,ram,kevin
6430,5/11/20 18:10,Plain Papadum,2,7,hong wu,peter
6430,5/11/20 18:10,Naan,1,7,ram,peter
6430,5/11/20 18:10,Special Fried Rice,2,7,hong wu,peter
6430,5/11/20 18:10,Lamb Chilli Masala,1,7,hong wu,peter
6430,5/11/20 18:10,Chicken Tikka Masala,1,7,hong wu,kevin
6431,5/11/20 18:14,Naan,1,5,ram,peter
6431,5/11/20 18:14,Vegetable Rice,1,5,ram,kevin
6431,5/11/20 18:14,Aloo Gobi,1,5,hong wu,kevin
6431,5/11/20 18:14,Chicken Tikka Pasanda,1,5,ram,peter
6431,5/11/20 18:14,Dupiaza,1,5,hong wu,peter
6432,5/11/20 18:26,Onion Chutney,1,5,hong wu,peter
6432,5/11/20 18:26,Plain Papadum,3,5,hong wu,kevin
6432,5/11/20 18:26,Naan,1,5,ram,kevin
6432,5/11/20 18:26,Keema Rice,1,5,hong wu,kevin
6432,5/11/20 18:26,Tandoori King Prawn Masala,1,5,ram,kevin
6433,5/11/20 18:49,Pilau Rice,4,5,hong wu,kevin
6433,5/11/20 18:49,Chicken Royal,1,5,hong wu,kevin
6433,5/11/20 18:49,Korma,1,5,hong wu,kevin
6433,5/11/20 18:49,Chicken Chilli Suka,1,5,hong wu,kevin
6433,5/11/20 18:49,Pathia,1,5,hong wu,peter
6434,5/11/20 18:54,Keema Naan,1,7,ram,kevin
6434,5/11/20 18:54,Saag Rice,1,7,hong wu,kevin
6434,5/11/20 18:54,Onion Bhaji,1,7,ram,kevin
6434,5/11/20 18:54,Sheek Kehab,1,7,ram,kevin
6434,5/11/20 18:54,Saag Bhajee,1,7,ram,kevin
6434,5/11/20 18:54,Dhansak,1,7,ram,kevin
6434,5/11/20 18:54,Tandoori Fish (Main),1,7,ram,peter
6435,5/11/20 19:03,Red Sauce,1,8,hong wu,peter
6435,5/11/20 19:03,Plain Papadum,2,8,ram,peter
6435,5/11/20 19:03,Naan,1,8,ram,peter
6435,5/11/20 19:03,Paratha,1,8,ram,kevin
6435,5/11/20 19:03,Pilau Rice,1,8,ram,kevin
6435,5/11/20 19:03,Bombay Aloo,1,8,ram,kevin
